id,name_kanji,name_kana,name_romaji,municipality_id,lat,lon,created_at
"2700204","穴守稲荷","","","131113",35.550326,139.746669,2025-05-03T13:51:59.481Z
"2700205","天空橋","","","131113",35.548908,139.75423,2025-05-03T13:51:59.481Z
"2700206","羽田空港国内線ターミナル","","","131113",35.549809,139.785962,2025-05-03T13:51:59.481Z
"2700207","羽田空港国際線ターミナル","","","131113",35.544676,139.768968,2025-05-03T13:51:59.481Z
"2800102","田原町","","","131067",35.709897,139.790897,2025-05-03T13:51:59.481Z
"2800103","稲荷町","","","131067",35.711273,139.782593,2025-05-03T13:51:59.481Z
"2800106","末広町","","","131016",35.702972,139.771713,2025-05-03T13:51:59.481Z
"2800109","日本橋","","","131024",35.682078,139.773516,2025-05-03T13:51:59.481Z
"2800110","京橋","","","131024",35.676856,139.770126,2025-05-03T13:51:59.481Z
"2800111","銀座","","","131024",35.671989,139.763965,2025-05-03T13:51:59.481Z
"2800113","虎ノ門","","","131032",35.670236,139.749832,2025-05-03T13:51:59.481Z
"2800114","溜池山王","","","131016",35.673621,139.741419,2025-05-03T13:51:59.481Z
"2800115","永田町","","","131032",35.677021,139.737047,2025-05-03T13:51:59.481Z
"2800116","青山一丁目","","","131032",35.672765,139.724159,2025-05-03T13:51:59.481Z
"2800117","外苑前","","","131032",35.670527,139.717857,2025-05-03T13:51:59.481Z
"2800118","表参道","","","131032",35.665247,139.712314,2025-05-03T13:51:59.481Z
"2800202","新大塚","","","131059",35.72569,139.729971,2025-05-03T13:51:59.481Z
"2800203","茗荷谷","","","131059",35.716989,139.737184,2025-05-03T13:51:59.481Z
"2800204","後楽園","","","131059",35.707898,139.751864,2025-05-03T13:51:59.481Z
"2800205","本郷三丁目","","","131059",35.706671,139.759914,2025-05-03T13:51:59.481Z
"2800207","淡路町","","","131016",35.695434,139.767575,2025-05-03T13:51:59.481Z
"2800208","大手町","","","131016",35.686564,139.7662,2025-05-03T13:51:59.481Z
"2800211","霞ケ関","","","131016",35.673838,139.750899,2025-05-03T13:51:59.481Z
"2800212","国会議事堂前","","","131016",35.67393,139.745219,2025-05-03T13:51:59.481Z
"2800215","四谷三丁目","","","131041",35.687958,139.720103,2025-05-03T13:51:59.481Z
"2800216","新宿御苑前","","","131041",35.688588,139.71069,2025-05-03T13:51:59.481Z
"2800217","新宿三丁目","","","131041",35.690847,139.704895,2025-05-03T13:51:59.481Z
"2800219","西新宿","","","131041",35.694298,139.692778,2025-05-03T13:51:59.481Z
"2800220","中野坂上","","","131148",35.69792,139.68291,2025-05-03T13:51:59.481Z
"2800221","新中野","","","131148",35.697491,139.66903,2025-05-03T13:51:59.481Z
"2800222","東高円寺","","","131156",35.697802,139.657822,2025-05-03T13:51:59.481Z
"2800223","新高円寺","","","131156",35.697985,139.648068,2025-05-03T13:51:59.481Z
"2800224","南阿佐ケ谷","","","131156",35.699624,139.63576,2025-05-03T13:51:59.481Z
"2800226","中野新橋","","","131148",35.692123,139.673997,2025-05-03T13:51:59.481Z
"2800227","中野富士見町","","","131148",35.690514,139.666933,2025-05-03T13:51:59.481Z
"2800228","方南町","","","131156",35.683496,139.656498,2025-05-03T13:51:59.481Z
"2800303","三ノ輪","","","131067",35.729623,139.791485,2025-05-03T13:51:59.481Z
"2800304","入谷","","","131067",35.719862,139.783924,2025-05-03T13:51:59.481Z
"2800308","小伝馬町","","","131024",35.690737,139.778433,2025-05-03T13:51:59.481Z
"2800309","人形町","","","131024",35.686307,139.782285,2025-05-03T13:51:59.481Z
"2800310","茅場町","","","131024",35.679752,139.780005,2025-05-03T13:51:59.481Z
"2800312","築地","","","131024",35.668115,139.772603,2025-05-03T13:51:59.481Z
"2800313","東銀座","","","131024",35.669464,139.767253,2025-05-03T13:51:59.481Z
"2800315","日比谷","","","131016",35.67459,139.76017,2025-05-03T13:51:59.481Z
"2800317","神谷町","","","131032",35.662978,139.745069,2025-05-03T13:51:59.481Z
"2800318","六本木","","","131032",35.662836,139.731443,2025-05-03T13:51:59.481Z
"2800319","広尾","","","131130",35.652279,139.722202,2025-05-03T13:51:59.481Z
"2800402","落合","","","131148",35.710976,139.687284,2025-05-03T13:51:59.481Z
"2800404","早稲田","","","131041",35.705723,139.721319,2025-05-03T13:51:59.481Z
"2800405","神楽坂","","","131041",35.70379,139.734546,2025-05-03T13:51:59.481Z
"2800407","九段下","","","131016",35.695589,139.751948,2025-05-03T13:51:59.481Z
"2800408","竹橋","","","131016",35.690662,139.756817,2025-05-03T13:51:59.481Z
"2800412","門前仲町","","","131083",35.671851,139.796209,2025-05-03T13:51:59.481Z
"2800413","木場","","","131083",35.669351,139.807042,2025-05-03T13:51:59.481Z
"2800414","東陽町","","","131083",35.669629,139.817596,2025-05-03T13:51:59.481Z
"2800415","南砂町","","","131083",35.668796,139.83065,2025-05-03T13:51:59.481Z
"2800416","西葛西","","","131237",35.664631,139.859259,2025-05-03T13:51:59.481Z
"2800417","葛西","","","131237",35.663554,139.872458,2025-05-03T13:51:59.481Z
"2800501","北綾瀬","","","131211",35.777117,139.832035,2025-05-03T13:51:59.481Z
"2800506","千駄木","","","131059",35.725549,139.763243,2025-05-03T13:51:59.481Z
"2800507","根津","","","131059",35.7174,139.765655,2025-05-03T13:51:59.481Z
"2800508","湯島","","","131059",35.708243,139.769916,2025-05-03T13:51:59.481Z
"2800511","二重橋前","","","131016",35.681071,139.761948,2025-05-03T13:51:59.481Z
"2800515","赤坂","","","131032",35.67323,139.738348,2025-05-03T13:51:59.481Z
"2800516","乃木坂","","","131032",35.666572,139.726215,2025-05-03T13:51:59.481Z
"2800604","平和台","","","131202",35.757863,139.653762,2025-05-03T13:51:59.481Z
"2800605","氷川台","","","131202",35.74955,139.665567,2025-05-03T13:51:59.481Z
"2800607","千川","","","131164",35.738229,139.689271,2025-05-03T13:51:59.481Z
"2800608","要町","","","131164",35.73323,139.698715,2025-05-03T13:51:59.481Z
"2800610","東池袋","","","131164",35.725732,139.719546,2025-05-03T13:51:59.481Z
"2800611","護国寺","","","131059",35.719044,139.72754,2025-05-03T13:51:59.481Z
"2800612","江戸川橋","","","131059",35.709495,139.733538,2025-05-03T13:51:59.481Z
"2800615","麹町","","","131016",35.684006,139.737613,2025-05-03T13:51:59.481Z
"2800617","桜田門","","","131016",35.677405,139.75149,2025-05-03T13:51:59.481Z
"2800619","銀座一丁目","","","131024",35.67435,139.767045,2025-05-03T13:51:59.481Z
"2800620","新富町","","","131024",35.670462,139.773711,2025-05-03T13:51:59.481Z
"2800621","月島","","","131024",35.664871,139.784233,2025-05-03T13:51:59.481Z
"2800622","豊洲","","","131083",35.654908,139.79621,2025-05-03T13:51:59.481Z
"2800623","辰巳","","","131083",35.645576,139.81052,2025-05-03T13:51:59.481Z
"2800805","半蔵門","","","131016",35.685703,139.74163,2025-05-03T13:51:59.481Z
"2800807","神保町","","","131016",35.695966,139.757606,2025-05-03T13:51:59.481Z
"2800810","水天宮前","","","131024",35.682683,139.785377,2025-05-03T13:51:59.481Z
"2800811","清澄白河","","","131083",35.682105,139.798851,2025-05-03T13:51:59.481Z
"2800814","住吉","","","131083",35.689073,139.815681,2025-05-03T13:51:59.481Z
"2800901","赤羽岩淵","","","131172",35.783417,139.722103,2025-05-03T13:51:59.481Z
"2800902","志茂","","","131172",35.777948,139.732599,2025-05-03T13:51:59.481Z
"2800903","王子神谷","","","131172",35.765172,139.735933,2025-05-03T13:51:59.481Z
"2800905","西ケ原","","","131172",35.746008,139.742322,2025-05-03T13:51:59.481Z
"2800907","本駒込","","","131059",35.724155,139.753828,2025-05-03T13:51:59.481Z
"2800908","東大前","","","131059",35.717633,139.758025,2025-05-03T13:51:59.481Z
"2800915","六本木一丁目","","","131032",35.665595,139.739,2025-05-03T13:51:59.481Z
"2800916","麻布十番","","","131032",35.654682,139.737051,2025-05-03T13:51:59.481Z
"2800917","白金高輪","","","131032",35.642903,139.734104,2025-05-03T13:51:59.481Z
"2800918","白金台","","","131032",35.637917,139.726133,2025-05-03T13:51:59.481Z
"2801010","雑司が谷","","","131164",35.720233,139.714795,2025-05-03T13:51:59.481Z
"2801011","西早稲田","","","131041",35.708242,139.709101,2025-05-03T13:51:59.481Z
"2801012","東新宿","","","131041",35.698915,139.707593,2025-05-03T13:51:59.481Z
"2801014","北参道","","","131130",35.678459,139.705453,2025-05-03T13:51:59.481Z
"9930101","都庁前","","","131041",35.690551,139.69257,2025-05-03T13:51:59.481Z
"9930102","新宿西口","","","131041",35.693315,139.699155,2025-05-03T13:51:59.481Z
"9930104","若松河田","","","131041",35.699218,139.718184,2025-05-03T13:51:59.481Z
"9930105","牛込柳町","","","131041",35.699518,139.725027,2025-05-03T13:51:59.481Z
"9930106","牛込神楽坂","","","131041",35.700851,139.735802,2025-05-03T13:51:59.481Z
"9930108","春日","","","131059",35.709598,139.75325,2025-05-03T13:51:59.481Z
"9930111","新御徒町","","","131067",35.707045,139.781958,2025-05-03T13:51:59.481Z
"9930112","蔵前","","","131067",35.703236,139.790931,2025-05-03T13:51:59.481Z
"9930114","森下","","","131083",35.68796,139.797042,2025-05-03T13:51:59.481Z
"9930118","勝どき","","","131024",35.658507,139.776442,2025-05-03T13:51:59.481Z
"9930119","築地市場","","","131024",35.664895,139.766915,2025-05-03T13:51:59.481Z
"9930120","汐留","","","131032",35.663703,139.760642,2025-05-03T13:51:59.481Z
"9930121","大門","","","131032",35.656785,139.75466,2025-05-03T13:51:59.481Z
"9930122","赤羽橋","","","131032",35.655007,139.743642,2025-05-03T13:51:59.481Z
"9930126","国立競技場","","","131041",35.679831,139.714932,2025-05-03T13:51:59.481Z
"9930129","西新宿五丁目","","","131041",35.689798,139.684304,2025-05-03T13:51:59.481Z
"9930133","落合南長崎","","","131041",35.723608,139.683303,2025-05-03T13:51:59.481Z
"9930134","新江古田","","","131148",35.732538,139.670653,2025-05-03T13:51:59.481Z
"9930137","練馬春日町","","","131202",35.751452,139.640236,2025-05-03T13:51:59.481Z
"9930138","光が丘","","","131202",35.758526,139.628603,2025-05-03T13:51:59.481Z
"9930201","西馬込","","","131113",35.586859,139.705942,2025-05-03T13:51:59.481Z
"9930202","馬込","","","131113",35.596435,139.711772,2025-05-03T13:51:59.481Z
"9930206","高輪台","","","131032",35.631679,139.730305,2025-05-03T13:51:59.481Z
"9930208","三田","","","131032",35.64818,139.748775,2025-05-03T13:51:59.481Z
"9930219","本所吾妻橋","","","131075",35.70858,139.804624,2025-05-03T13:51:59.481Z
"9930305","芝公園","","","131032",35.654074,139.749824,2025-05-03T13:51:59.481Z
"9930306","御成門","","","131032",35.661215,139.751535,2025-05-03T13:51:59.481Z
"9930307","内幸町","","","131016",35.66975,139.75561,2025-05-03T13:51:59.481Z
"9930313","白山","","","131059",35.721408,139.752136,2025-05-03T13:51:59.481Z
"9930314","千石","","","131059",35.727957,139.744792,2025-05-03T13:51:59.481Z
"9930316","西巣鴨","","","131164",35.743508,139.728712,2025-05-03T13:51:59.481Z
"9930317","新板橋","","","131199",35.748785,139.720101,2025-05-03T13:51:59.481Z
"9930318","板橋区役所前","","","131199",35.751284,139.710102,2025-05-03T13:51:59.481Z
"9930319","板橋本町","","","131199",35.761339,139.705535,2025-05-03T13:51:59.481Z
"9930320","本蓮沼","","","131199",35.768782,139.702324,2025-05-03T13:51:59.481Z
"9930321","志村坂上","","","131199",35.775725,139.69538,2025-05-03T13:51:59.481Z
"9930322","志村三丁目","","","131199",35.777391,139.685937,2025-05-03T13:51:59.481Z
"9930323","蓮根","","","131199",35.784335,139.678993,2025-05-03T13:51:59.481Z
"9930324","西台","","","131199",35.78699,139.673971,2025-05-03T13:51:59.481Z
"9930325","高島平","","","131199",35.789056,139.661216,2025-05-03T13:51:59.481Z
"9930326","新高島平","","","131199",35.790189,139.654275,2025-05-03T13:51:59.481Z
"9930327","西高島平","","","131199",35.791833,139.64594,2025-05-03T13:51:59.481Z
"9930403","曙橋","","","131041",35.692402,139.722881,2025-05-03T13:51:59.481Z
"9930408","岩本町","","","131016",35.695534,139.775866,2025-05-03T13:51:59.481Z
"9930410","浜町","","","131024",35.688516,139.788154,2025-05-03T13:51:59.481Z
"9930412","菊川","","","131075",35.688379,139.806016,2025-05-03T13:51:59.481Z
"9930414","西大島","","","131083",35.689349,139.826206,2025-05-03T13:51:59.481Z
"9930415","大島","","","131083",35.689905,139.83565,2025-05-03T13:51:59.481Z
"9930416","東大島","","","131083",35.690355,139.845963,2025-05-03T13:51:59.481Z
"9930417","船堀","","","131237",35.683795,139.864258,2025-05-03T13:51:59.481Z
"9930418","一之江","","","131237",35.686055,139.882934,2025-05-03T13:51:59.481Z
"9930419","瑞江","","","131237",35.693318,139.89761,2025-05-03T13:51:59.481Z
"9930420","篠崎","","","131237",35.706017,139.903698,2025-05-03T13:51:59.481Z
"9930501","三ノ輪橋","","","131181",35.732248,139.791412,2025-05-03T13:51:59.481Z
"9930502","荒川一中前","","","131181",35.733659,139.788988,2025-05-03T13:51:59.481Z
"9930503","荒川区役所前","","","131181",35.73493,139.786456,2025-05-03T13:51:59.481Z
"9930504","荒川二丁目","","","131181",35.738623,139.784696,2025-05-03T13:51:59.481Z
"9930505","荒川七丁目","","","131181",35.741975,139.78417,2025-05-03T13:51:59.481Z
"9930507","町屋二丁目","","","131181",35.743837,139.776625,2025-05-03T13:51:59.481Z
"9930508","東尾久三丁目","","","131181",35.745398,139.774386,2025-05-03T13:51:59.481Z
"9930509","熊野前","","","131181",35.749212,139.769204,2025-05-03T13:51:59.481Z
"9930510","宮ノ前","","","131181",35.750135,139.764955,2025-05-03T13:51:59.481Z
"9930511","小台","","","131181",35.750579,139.761779,2025-05-03T13:51:59.481Z
"9930512","荒川遊園地前","","","131181",35.750744,139.757767,2025-05-03T13:51:59.481Z
"9930513","荒川車庫前","","","131181",35.750909,139.752617,2025-05-03T13:51:59.481Z
"9930514","梶原","","","131172",35.751162,139.747403,2025-05-03T13:51:59.481Z
"9930515","栄町","","","131172",35.750909,139.742124,2025-05-03T13:51:59.481Z
"9930517","飛鳥山","","","131172",35.750248,139.737382,2025-05-03T13:51:59.481Z
"9930518","滝野川一丁目","","","131172",35.747374,139.735376,2025-05-03T13:51:59.481Z
"9930519","西ヶ原四丁目","","","131172",35.744501,139.732779,2025-05-03T13:51:59.481Z
"9930520","新庚申塚","","","131164",35.741348,139.730451,2025-05-03T13:51:59.481Z
"9930521","庚申塚","","","131164",35.739563,139.729743,2025-05-03T13:51:59.481Z
"9930522","巣鴨新田","","","131164",35.735488,139.727769,2025-05-03T13:51:59.481Z
"9930524","向原","","","131164",35.728938,139.724894,2025-05-03T13:51:59.481Z
"9930526","都電雑司ヶ谷","","","131164",35.724261,139.718006,2025-05-03T13:51:59.481Z
"9930528","学習院下","","","131164",35.716248,139.71247,2025-05-03T13:51:59.481Z
"9930529","面影橋","","","131041",35.712981,139.714444,2025-05-03T13:51:59.481Z
"9930530","早稲田","","","131041",35.711848,139.718928,2025-05-03T13:51:59.481Z
"9930903","浅草","","","131067",35.713817,139.792389,2025-05-03T13:51:59.481Z
"9930906","青井","","","131211",35.771782,139.82038,2025-05-03T13:51:59.481Z
"9930907","六町","","","131211",35.784963,139.821816,2025-05-03T13:51:59.481Z
"9931103","竹芝","","","131032",35.654099,139.762037,2025-05-03T13:51:59.481Z
"9931104","日の出","","","131032",35.649136,139.75906,2025-05-03T13:51:59.481Z
"9931105","芝浦ふ頭","","","131032",35.641773,139.757852,2025-05-03T13:51:59.481Z
"9931106","お台場海浜公園","","","131032",35.629813,139.778607,2025-05-03T13:51:59.481Z
"9931107","台場","","","131032",35.625908,139.771435,2025-05-03T13:51:59.481Z
"9931108","船の科学館","","","131083",35.621462,139.773157,2025-05-03T13:51:59.481Z
"9931109","テレコムセンター","","","131083",35.617593,139.779327,2025-05-03T13:51:59.481Z
"9931110","青海","","","131083",35.62467,139.781132,2025-05-03T13:51:59.481Z
"9931111","国際展示場正門","","","131083",35.630158,139.791228,2025-05-03T13:51:59.481Z
"9931112","有明","","","131083",35.634596,139.793269,2025-05-03T13:51:59.481Z
"9931113","有明テニスの森","","","131083",35.639964,139.78888,2025-05-03T13:51:59.481Z
"9931114","市場前","","","131083",35.645684,139.78564,2025-05-03T13:51:59.481Z
"9931115","新豊洲","","","131083",35.648718,139.789996,2025-05-03T13:51:59.481Z
"9933402","松が谷","","","132012",35.63169,139.422201,2025-05-03T13:51:59.481Z
"9933403","大塚・帝京大学","","","132012",35.636878,139.416461,2025-05-03T13:51:59.481Z
"9933404","中央大学・明星大学","","","132012",35.64197,139.408672,2025-05-03T13:51:59.481Z
"9933406","程久保","","","132128",35.655093,139.410698,2025-05-03T13:51:59.481Z
"9933408","万願寺","","","132128",35.671249,139.420079,2025-05-03T13:51:59.481Z
"9933409","甲州街道","","","132128",35.678262,139.409191,2025-05-03T13:51:59.481Z
"9933410","柴崎体育館","","","132021",35.689475,139.409191,2025-05-03T13:51:59.481Z
"9933411","立川南","","","132021",35.696077,139.412546,2025-05-03T13:51:59.481Z
"9933412","立川北","","","132021",35.699502,139.41254,2025-05-03T13:51:59.481Z
"9933413","高松","","","132021",35.710158,139.413242,2025-05-03T13:51:59.481Z
"9933414","立飛","","","132021",35.714717,139.417387,2025-05-03T13:51:59.481Z
"9933415","泉体育館","","","132021",35.718775,139.419525,2025-05-03T13:51:59.481Z
"9933416","砂川七番","","","132021",35.723319,139.418097,2025-05-03T13:51:59.481Z
"9933418","桜街道","","","132209",35.739,139.416653,2025-05-03T13:51:59.481Z
"9933419","上北台","","","132209",35.745824,139.415822,2025-05-03T13:51:59.481Z
"9933602","天王洲アイル","","","131091",35.622908,139.750675,2025-05-03T13:51:59.481Z
"9933603","大井競馬場前","","","131091",35.595006,139.74708,2025-05-03T13:51:59.481Z
"9933604","流通センター","","","131113",35.58186,139.748964,2025-05-03T13:51:59.481Z
"9933605","昭和島","","","131113",35.570656,139.749918,2025-05-03T13:51:59.481Z
"9933606","整備場","","","131113",35.555125,139.753366,2025-05-03T13:51:59.481Z
"9933608","新整備場","","","131113",35.542773,139.786777,2025-05-03T13:51:59.481Z
"9933702","東雲","","","131083",35.640987,139.804395,2025-05-03T13:51:59.481Z
"9933703","国際展示場","","","131083",35.63441,139.791617,2025-05-03T13:51:59.481Z
"9933704","東京テレポート","","","131083",35.62753,139.778896,2025-05-03T13:51:59.481Z
"9933706","品川シーサイド","","","131091",35.608524,139.749549,2025-05-03T13:51:59.481Z
"9934002","新柴又","","","131229",35.75101,139.879376,2025-05-03T13:51:59.481Z
"9934203","赤土小学校前","","","131181",35.742454,139.768989,2025-05-03T13:51:59.481Z
"9934205","足立小台","","","131211",35.754658,139.770381,2025-05-03T13:51:59.481Z
"9934206","扇大橋","","","131211",35.763897,139.770808,2025-05-03T13:51:59.481Z
"9934207","高野","","","131211",35.768359,139.770679,2025-05-03T13:51:59.481Z
"9934208","江北","","","131211",35.774021,139.770306,2025-05-03T13:51:59.481Z
"9934209","西新井大師西","","","131211",35.781505,139.770094,2025-05-03T13:51:59.481Z
"9934210","谷在家","","","131211",35.788774,139.770043,2025-05-03T13:51:59.481Z
"9934211","舎人公園","","","131211",35.79623,139.770183,2025-05-03T13:51:59.481Z
"9934212","舎人","","","131211",35.8057,139.770108,2025-05-03T13:51:59.481Z
"9934213","見沼代親水公園","","","131211",35.814544,139.770719,2025-05-03T13:51:59.481Z
